,X,Y,name,operator,wheelchair,com_insee,com_nom,Type,type,Type_détaillé,geometry,0
444,2.5671804,48.4370424998317,mairie,Missing,Missing,77425.0,saint-martin-en-bière,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.5671804 48.4370424998317),16090
444,2.5671804,48.4370424998317,mairie,Missing,Missing,77425.0,saint-martin-en-bière,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.5671804 48.4370424998317),16091
444,2.5671804,48.4370424998317,mairie,Missing,Missing,77425.0,saint-martin-en-bière,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.5671804 48.4370424998317),16216
444,2.5671804,48.4370424998317,mairie,Missing,Missing,77425.0,saint-martin-en-bière,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.5671804 48.4370424998317),16217
445,2.304121,48.8773268997227,ambassade du japon,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.304121 48.8773268997227),12261
445,2.304121,48.8773268997227,ambassade du japon,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.304121 48.8773268997227),12262
445,2.304121,48.8773268997227,ambassade du japon,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.304121 48.8773268997227),12387
445,2.304121,48.8773268997227,ambassade du japon,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.304121 48.8773268997227),12388
445,2.304121,48.8773268997227,ambassade du japon,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.304121 48.8773268997227),12513
445,2.304121,48.8773268997227,ambassade du japon,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.304121 48.8773268997227),12514
