,X,Y,name,com_insee,com_nom,Type,geometry,0
343,2.84191269331662,48.6448806227614,Missing,77493,Verneuil-l'Étang,cemetery,POINT (2.84191269331662 48.6448806227614),19973
343,2.84191269331662,48.6448806227614,Missing,77493,Verneuil-l'Étang,cemetery,POINT (2.84191269331662 48.6448806227614),19974
344,2.75283134935992,48.6733613127801,Missing,77136,Courquetaine,cemetery,POINT (2.75283134935992 48.6733613127801),18584
344,2.75283134935992,48.6733613127801,Missing,77136,Courquetaine,cemetery,POINT (2.75283134935992 48.6733613127801),18585
344,2.75283134935992,48.6733613127801,Missing,77136,Courquetaine,cemetery,POINT (2.75283134935992 48.6733613127801),18710
344,2.75283134935992,48.6733613127801,Missing,77136,Courquetaine,cemetery,POINT (2.75283134935992 48.6733613127801),18711
344,2.75283134935992,48.6733613127801,Missing,77136,Courquetaine,cemetery,POINT (2.75283134935992 48.6733613127801),18836
345,2.4345624781518,48.6415756185807,Missing,91228,Évry-Courcouronnes,cemetery,POINT (2.4345624781518 48.6415756185807),14052
345,2.4345624781518,48.6415756185807,Missing,91228,Évry-Courcouronnes,cemetery,POINT (2.4345624781518 48.6415756185807),14177
345,2.4345624781518,48.6415756185807,Missing,91228,Évry-Courcouronnes,cemetery,POINT (2.4345624781518 48.6415756185807),14178
345,2.4345624781518,48.6415756185807,Missing,91228,Évry-Courcouronnes,cemetery,POINT (2.4345624781518 48.6415756185807),14303
345,2.4345624781518,48.6415756185807,Missing,91228,Évry-Courcouronnes,cemetery,POINT (2.4345624781518 48.6415756185807),14304
346,2.47279437115853,48.6394070753398,Missing,91225,Étiolles,cemetery,POINT (2.47279437115853 48.6394070753398),14556
346,2.47279437115853,48.6394070753398,Missing,91225,Étiolles,cemetery,POINT (2.47279437115853 48.6394070753398),14682
346,2.47279437115853,48.6394070753398,Missing,91225,Étiolles,cemetery,POINT (2.47279437115853 48.6394070753398),14808
346,2.47279437115853,48.6394070753398,Missing,91225,Étiolles,cemetery,POINT (2.47279437115853 48.6394070753398),14934
347,3.26300375792742,48.6201564970002,Missing,77414,Saint-Hilliers,cemetery,POINT (3.26300375792742 48.6201564970002),25646
347,3.26300375792742,48.6201564970002,Missing,77414,Saint-Hilliers,cemetery,POINT (3.26300375792742 48.6201564970002),25772
347,3.26300375792742,48.6201564970002,Missing,77414,Saint-Hilliers,cemetery,POINT (3.26300375792742 48.6201564970002),25773
347,3.26300375792742,48.6201564970002,Missing,77414,Saint-Hilliers,cemetery,POINT (3.26300375792742 48.6201564970002),25898
347,3.26300375792742,48.6201564970002,Missing,77414,Saint-Hilliers,cemetery,POINT (3.26300375792742 48.6201564970002),25899
348,3.41098899140386,48.6532283973824,Missing,77519,Villiers-Saint-Georges,cemetery,POINT (3.41098899140386 48.6532283973824),27784
348,3.41098899140386,48.6532283973824,Missing,77519,Villiers-Saint-Georges,cemetery,POINT (3.41098899140386 48.6532283973824),27785
348,3.41098899140386,48.6532283973824,Missing,77519,Villiers-Saint-Georges,cemetery,POINT (3.41098899140386 48.6532283973824),27910
348,3.41098899140386,48.6532283973824,Missing,77519,Villiers-Saint-Georges,cemetery,POINT (3.41098899140386 48.6532283973824),27911
348,3.41098899140386,48.6532283973824,Missing,77519,Villiers-Saint-Georges,cemetery,POINT (3.41098899140386 48.6532283973824),28036
348,3.41098899140386,48.6532283973824,Missing,77519,Villiers-Saint-Georges,cemetery,POINT (3.41098899140386 48.6532283973824),28037
349,3.33746590451965,48.6196927457371,Missing,77530,Voulton,cemetery,POINT (3.33746590451965 48.6196927457371),26780
349,3.33746590451965,48.6196927457371,Missing,77530,Voulton,cemetery,POINT (3.33746590451965 48.6196927457371),26781
349,3.33746590451965,48.6196927457371,Missing,77530,Voulton,cemetery,POINT (3.33746590451965 48.6196927457371),26906
349,3.33746590451965,48.6196927457371,Missing,77530,Voulton,cemetery,POINT (3.33746590451965 48.6196927457371),26907
349,3.33746590451965,48.6196927457371,Missing,77530,Voulton,cemetery,POINT (3.33746590451965 48.6196927457371),27032
350,2.93078435248484,48.8559029550919,Missing,77142,Crécy-la-Chapelle,cemetery,POINT (2.93078435248484 48.8559029550919),20958
350,2.93078435248484,48.8559029550919,Missing,77142,Crécy-la-Chapelle,cemetery,POINT (2.93078435248484 48.8559029550919),21083
350,2.93078435248484,48.8559029550919,Missing,77142,Crécy-la-Chapelle,cemetery,POINT (2.93078435248484 48.8559029550919),21084
350,2.93078435248484,48.8559029550919,Missing,77142,Crécy-la-Chapelle,cemetery,POINT (2.93078435248484 48.8559029550919),21209
350,2.93078435248484,48.8559029550919,Missing,77142,Crécy-la-Chapelle,cemetery,POINT (2.93078435248484 48.8559029550919),21210
351,2.77445636262597,48.4068482661654,Cimetière de Thomery,77186,Fontainebleau,cemetery,POINT (2.77445636262597 48.4068482661654),18866
351,2.77445636262597,48.4068482661654,Cimetière de Thomery,77186,Fontainebleau,cemetery,POINT (2.77445636262597 48.4068482661654),18991
351,2.77445636262597,48.4068482661654,Cimetière de Thomery,77186,Fontainebleau,cemetery,POINT (2.77445636262597 48.4068482661654),18992
351,2.77445636262597,48.4068482661654,Cimetière de Thomery,77186,Fontainebleau,cemetery,POINT (2.77445636262597 48.4068482661654),19118
352,3.28770366127855,48.4816305596139,Missing,77208,Gouaix,cemetery,POINT (3.28770366127855 48.4816305596139),26039
352,3.28770366127855,48.4816305596139,Missing,77208,Gouaix,cemetery,POINT (3.28770366127855 48.4816305596139),26040
352,3.28770366127855,48.4816305596139,Missing,77208,Gouaix,cemetery,POINT (3.28770366127855 48.4816305596139),26165
352,3.28770366127855,48.4816305596139,Missing,77208,Gouaix,cemetery,POINT (3.28770366127855 48.4816305596139),26166
352,3.28770366127855,48.4816305596139,Missing,77208,Gouaix,cemetery,POINT (3.28770366127855 48.4816305596139),26291
352,3.28770366127855,48.4816305596139,Missing,77208,Gouaix,cemetery,POINT (3.28770366127855 48.4816305596139),26292
353,3.34752240154774,48.4516646199862,Missing,77341,Noyen-sur-Seine,cemetery,POINT (3.34752240154774 48.4516646199862),26925
353,3.34752240154774,48.4516646199862,Missing,77341,Noyen-sur-Seine,cemetery,POINT (3.34752240154774 48.4516646199862),27050
353,3.34752240154774,48.4516646199862,Missing,77341,Noyen-sur-Seine,cemetery,POINT (3.34752240154774 48.4516646199862),27051
353,3.34752240154774,48.4516646199862,Missing,77341,Noyen-sur-Seine,cemetery,POINT (3.34752240154774 48.4516646199862),27177
354,3.22916869724227,48.5089899880007,Missing,77260,Longueville,cemetery,POINT (3.22916869724227 48.5089899880007),25280
354,3.22916869724227,48.5089899880007,Missing,77260,Longueville,cemetery,POINT (3.22916869724227 48.5089899880007),25281
354,3.22916869724227,48.5089899880007,Missing,77260,Longueville,cemetery,POINT (3.22916869724227 48.5089899880007),25406
354,3.22916869724227,48.5089899880007,Missing,77260,Longueville,cemetery,POINT (3.22916869724227 48.5089899880007),25407
355,3.30787047688047,48.5641151696205,Missing,77379,Provins,cemetery,POINT (3.30787047688047 48.5641151696205),26282
355,3.30787047688047,48.5641151696205,Missing,77379,Provins,cemetery,POINT (3.30787047688047 48.5641151696205),26408
355,3.30787047688047,48.5641151696205,Missing,77379,Provins,cemetery,POINT (3.30787047688047 48.5641151696205),26409
355,3.30787047688047,48.5641151696205,Missing,77379,Provins,cemetery,POINT (3.30787047688047 48.5641151696205),26534
355,3.30787047688047,48.5641151696205,Missing,77379,Provins,cemetery,POINT (3.30787047688047 48.5641151696205),26535
356,3.3225602033897,48.5655895315519,Missing,77403,Saint-Brice,cemetery,POINT (3.3225602033897 48.5655895315519),26534
356,3.3225602033897,48.5655895315519,Missing,77403,Saint-Brice,cemetery,POINT (3.3225602033897 48.5655895315519),26660
356,3.3225602033897,48.5655895315519,Missing,77403,Saint-Brice,cemetery,POINT (3.3225602033897 48.5655895315519),26661
356,3.3225602033897,48.5655895315519,Missing,77403,Saint-Brice,cemetery,POINT (3.3225602033897 48.5655895315519),26786
357,3.29495048737759,48.581908310852,Missing,77391,Rouilly,cemetery,POINT (3.29495048737759 48.581908310852),26154
357,3.29495048737759,48.581908310852,Missing,77391,Rouilly,cemetery,POINT (3.29495048737759 48.581908310852),26155
357,3.29495048737759,48.581908310852,Missing,77391,Rouilly,cemetery,POINT (3.29495048737759 48.581908310852),26280
357,3.29495048737759,48.581908310852,Missing,77391,Rouilly,cemetery,POINT (3.29495048737759 48.581908310852),26281
357,3.29495048737759,48.581908310852,Missing,77391,Rouilly,cemetery,POINT (3.29495048737759 48.581908310852),26406
357,3.29495048737759,48.581908310852,Missing,77391,Rouilly,cemetery,POINT (3.29495048737759 48.581908310852),26407
358,3.25619890299111,48.5982435362153,Cimetière,77319,Mortery,cemetery,POINT (3.25619890299111 48.5982435362153),25648
358,3.25619890299111,48.5982435362153,Cimetière,77319,Mortery,cemetery,POINT (3.25619890299111 48.5982435362153),25649
358,3.25619890299111,48.5982435362153,Cimetière,77319,Mortery,cemetery,POINT (3.25619890299111 48.5982435362153),25774
358,3.25619890299111,48.5982435362153,Cimetière,77319,Mortery,cemetery,POINT (3.25619890299111 48.5982435362153),25775
359,3.12838016903148,48.6696302351733,Missing,77239,Jouy-le-Châtel,cemetery,POINT (3.12838016903148 48.6696302351733),23751
359,3.12838016903148,48.6696302351733,Missing,77239,Jouy-le-Châtel,cemetery,POINT (3.12838016903148 48.6696302351733),23876
359,3.12838016903148,48.6696302351733,Missing,77239,Jouy-le-Châtel,cemetery,POINT (3.12838016903148 48.6696302351733),23877
359,3.12838016903148,48.6696302351733,Missing,77239,Jouy-le-Châtel,cemetery,POINT (3.12838016903148 48.6696302351733),24002
359,3.12838016903148,48.6696302351733,Missing,77239,Jouy-le-Châtel,cemetery,POINT (3.12838016903148 48.6696302351733),24003
360,3.19227500974637,48.6783658847548,Missing,77020,Bannost-Villegagnon,cemetery,POINT (3.19227500974637 48.6783658847548),24757
360,3.19227500974637,48.6783658847548,Missing,77020,Bannost-Villegagnon,cemetery,POINT (3.19227500974637 48.6783658847548),24758
360,3.19227500974637,48.6783658847548,Missing,77020,Bannost-Villegagnon,cemetery,POINT (3.19227500974637 48.6783658847548),24883
360,3.19227500974637,48.6783658847548,Missing,77020,Bannost-Villegagnon,cemetery,POINT (3.19227500974637 48.6783658847548),24884
361,3.19869366514185,48.6162914069954,Missing,77109,Chenoise-Cucharmoy,cemetery,POINT (3.19869366514185 48.6162914069954),24764
361,3.19869366514185,48.6162914069954,Missing,77109,Chenoise-Cucharmoy,cemetery,POINT (3.19869366514185 48.6162914069954),24765
361,3.19869366514185,48.6162914069954,Missing,77109,Chenoise-Cucharmoy,cemetery,POINT (3.19869366514185 48.6162914069954),24890
361,3.19869366514185,48.6162914069954,Missing,77109,Chenoise-Cucharmoy,cemetery,POINT (3.19869366514185 48.6162914069954),24891
361,3.19869366514185,48.6162914069954,Missing,77109,Chenoise-Cucharmoy,cemetery,POINT (3.19869366514185 48.6162914069954),25016
361,3.19869366514185,48.6162914069954,Missing,77109,Chenoise-Cucharmoy,cemetery,POINT (3.19869366514185 48.6162914069954),25017
362,2.87881942782065,48.5635050770335,Missing,77052,Bréau,cemetery,POINT (2.87881942782065 48.5635050770335),20360
362,2.87881942782065,48.5635050770335,Missing,77052,Bréau,cemetery,POINT (2.87881942782065 48.5635050770335),20361
362,2.87881942782065,48.5635050770335,Missing,77052,Bréau,cemetery,POINT (2.87881942782065 48.5635050770335),20486
362,2.87881942782065,48.5635050770335,Missing,77052,Bréau,cemetery,POINT (2.87881942782065 48.5635050770335),20487
362,2.87881942782065,48.5635050770335,Missing,77052,Bréau,cemetery,POINT (2.87881942782065 48.5635050770335),20612
363,2.79465545707681,48.5007172012465,Missing,77100,Le Châtelet-en-Brie,cemetery,POINT (2.79465545707681 48.5007172012465),19107
363,2.79465545707681,48.5007172012465,Missing,77100,Le Châtelet-en-Brie,cemetery,POINT (2.79465545707681 48.5007172012465),19233
363,2.79465545707681,48.5007172012465,Missing,77100,Le Châtelet-en-Brie,cemetery,POINT (2.79465545707681 48.5007172012465),19234
363,2.79465545707681,48.5007172012465,Missing,77100,Le Châtelet-en-Brie,cemetery,POINT (2.79465545707681 48.5007172012465),19359
363,2.79465545707681,48.5007172012465,Missing,77100,Le Châtelet-en-Brie,cemetery,POINT (2.79465545707681 48.5007172012465),19360
364,2.85844604127116,48.5000999499602,Missing,77165,Les Écrennes,cemetery,POINT (2.85844604127116 48.5000999499602),20115
364,2.85844604127116,48.5000999499602,Missing,77165,Les Écrennes,cemetery,POINT (2.85844604127116 48.5000999499602),20116
364,2.85844604127116,48.5000999499602,Missing,77165,Les Écrennes,cemetery,POINT (2.85844604127116 48.5000999499602),20241
364,2.85844604127116,48.5000999499602,Missing,77165,Les Écrennes,cemetery,POINT (2.85844604127116 48.5000999499602),20242
365,2.98987908179965,48.401584445478,Missing,77409,Saint-Germain-Laval,cemetery,POINT (2.98987908179965 48.401584445478),21890
365,2.98987908179965,48.401584445478,Missing,77409,Saint-Germain-Laval,cemetery,POINT (2.98987908179965 48.401584445478),21891
365,2.98987908179965,48.401584445478,Missing,77409,Saint-Germain-Laval,cemetery,POINT (2.98987908179965 48.401584445478),22016
365,2.98987908179965,48.401584445478,Missing,77409,Saint-Germain-Laval,cemetery,POINT (2.98987908179965 48.401584445478),22017
365,2.98987908179965,48.401584445478,Missing,77409,Saint-Germain-Laval,cemetery,POINT (2.98987908179965 48.401584445478),22142
365,2.98987908179965,48.401584445478,Missing,77409,Saint-Germain-Laval,cemetery,POINT (2.98987908179965 48.401584445478),22143
366,2.79056711446269,48.8898749996884,Vieux cimetière,77132,Coupvray,cemetery,POINT (2.79056711446269 48.8898749996884),19064
366,2.79056711446269,48.8898749996884,Vieux cimetière,77132,Coupvray,cemetery,POINT (2.79056711446269 48.8898749996884),19190
366,2.79056711446269,48.8898749996884,Vieux cimetière,77132,Coupvray,cemetery,POINT (2.79056711446269 48.8898749996884),19191
366,2.79056711446269,48.8898749996884,Vieux cimetière,77132,Coupvray,cemetery,POINT (2.79056711446269 48.8898749996884),19316
367,2.82848923840181,48.8790986957829,Missing,77315,Montry,cemetery,POINT (2.82848923840181 48.8790986957829),19569
367,2.82848923840181,48.8790986957829,Missing,77315,Montry,cemetery,POINT (2.82848923840181 48.8790986957829),19570
367,2.82848923840181,48.8790986957829,Missing,77315,Montry,cemetery,POINT (2.82848923840181 48.8790986957829),19695
367,2.82848923840181,48.8790986957829,Missing,77315,Montry,cemetery,POINT (2.82848923840181 48.8790986957829),19696
367,2.82848923840181,48.8790986957829,Missing,77315,Montry,cemetery,POINT (2.82848923840181 48.8790986957829),19821
367,2.82848923840181,48.8790986957829,Missing,77315,Montry,cemetery,POINT (2.82848923840181 48.8790986957829),19822
368,3.26327901739065,48.5364098003685,Missing,77404,Sainte-Colombe,cemetery,POINT (3.26327901739065 48.5364098003685),25781
368,3.26327901739065,48.5364098003685,Missing,77404,Sainte-Colombe,cemetery,POINT (3.26327901739065 48.5364098003685),25782
368,3.26327901739065,48.5364098003685,Missing,77404,Sainte-Colombe,cemetery,POINT (3.26327901739065 48.5364098003685),25907
368,3.26327901739065,48.5364098003685,Missing,77404,Sainte-Colombe,cemetery,POINT (3.26327901739065 48.5364098003685),25908
369,3.25231382195422,48.5321350769421,Missing,77404,Sainte-Colombe,cemetery,POINT (3.25231382195422 48.5321350769421),25530
369,3.25231382195422,48.5321350769421,Missing,77404,Sainte-Colombe,cemetery,POINT (3.25231382195422 48.5321350769421),25655
369,3.25231382195422,48.5321350769421,Missing,77404,Sainte-Colombe,cemetery,POINT (3.25231382195422 48.5321350769421),25656
369,3.25231382195422,48.5321350769421,Missing,77404,Sainte-Colombe,cemetery,POINT (3.25231382195422 48.5321350769421),25782
370,3.28378890085731,48.5097925129634,Missing,77456,Soisy-Bouy,cemetery,POINT (3.28378890085731 48.5097925129634),26036
370,3.28378890085731,48.5097925129634,Missing,77456,Soisy-Bouy,cemetery,POINT (3.28378890085731 48.5097925129634),26037
370,3.28378890085731,48.5097925129634,Missing,77456,Soisy-Bouy,cemetery,POINT (3.28378890085731 48.5097925129634),26162
370,3.28378890085731,48.5097925129634,Missing,77456,Soisy-Bouy,cemetery,POINT (3.28378890085731 48.5097925129634),26163
370,3.28378890085731,48.5097925129634,Missing,77456,Soisy-Bouy,cemetery,POINT (3.28378890085731 48.5097925129634),26288
371,3.28024974567747,48.5634351226459,Cimetière de la Ville Haute,77379,Provins,cemetery,POINT (3.28024974567747 48.5634351226459),25904
371,3.28024974567747,48.5634351226459,Cimetière de la Ville Haute,77379,Provins,cemetery,POINT (3.28024974567747 48.5634351226459),26030
371,3.28024974567747,48.5634351226459,Cimetière de la Ville Haute,77379,Provins,cemetery,POINT (3.28024974567747 48.5634351226459),26031
371,3.28024974567747,48.5634351226459,Cimetière de la Ville Haute,77379,Provins,cemetery,POINT (3.28024974567747 48.5634351226459),26156
371,3.28024974567747,48.5634351226459,Cimetière de la Ville Haute,77379,Provins,cemetery,POINT (3.28024974567747 48.5634351226459),26157
372,3.3063692948284,48.5634153953104,Cimetière de la ville basse,77379,Provins,cemetery,POINT (3.3063692948284 48.5634153953104),26282
372,3.3063692948284,48.5634153953104,Cimetière de la ville basse,77379,Provins,cemetery,POINT (3.3063692948284 48.5634153953104),26283
372,3.3063692948284,48.5634153953104,Cimetière de la ville basse,77379,Provins,cemetery,POINT (3.3063692948284 48.5634153953104),26408
